[2026-06-12T16:59:09.473Z] GET http://localhost:5173/node_modules/uview-plus/components/u-skeleton/skeleton.js?v=e503129f → 200 (?ms, 3753B)
[2026-06-12T16:59:09.474Z] GET http://localhost:5173/node_modules/uview-plus/components/u-slider/slider.js?v=e503129f → 200 (?ms, 4644B)
[2026-06-12T16:59:09.475Z] GET http://localhost:5173/node_modules/uview-plus/components/u-status-bar/statusBar.js?v=e503129f → 200 (1ms, 2308B)
[2026-06-12T16:59:09.478Z] GET http://localhost:5173/node_modules/uview-plus/components/u-steps/steps.js?v=e503129f → 200 (?ms, 3191B)
[2026-06-12T16:59:09.478Z] GET http://localhost:5173/node_modules/uview-plus/components/u-steps-item/stepsItem.js?v=e503129f → 200 (1ms, 2667B)
[2026-06-12T16:59:09.515Z] GET http://localhost:5173/node_modules/uview-plus/components/u-sticky/sticky.js?v=e503129f → 200 (?ms, 2978B)
[2026-06-12T16:59:09.516Z] GET http://localhost:5173/node_modules/uview-plus/components/u-subsection/subsection.js?v=e503129f → 200 (?ms, 4165B)
[2026-06-12T16:59:09.517Z] GET http://localhost:5173/node_modules/uview-plus/components/u-swipe-action/swipeAction.js?v=e503129f → 200 (1ms, 2249B)
[2026-06-12T16:59:09.518Z] GET http://localhost:5173/node_modules/uview-plus/components/u-swipe-action-item/swipeActionItem.js?v=e503129f → 200 (?ms, 3332B)
[2026-06-12T16:59:09.519Z] GET http://localhost:5173/node_modules/uview-plus/components/u-swiper/swiper.js?v=e503129f → 200 (?ms, 6146B)
[2026-06-12T16:59:09.519Z] GET http://localhost:5173/node_modules/uview-plus/components/u-swiper-indicator/swipterIndicator.js?v=e503129f → 200 (?ms, 2910B)
[2026-06-12T16:59:09.519Z] GET http://localhost:5173/node_modules/uview-plus/components/u-switch/switch.js?v=e503129f → 200 (1ms, 4012B)
[2026-06-12T16:59:09.520Z] GET http://localhost:5173/node_modules/uview-plus/components/u-tabbar/tabbar.js?v=e503129f → 200 (?ms, 4902B)
[2026-06-12T16:59:09.521Z] GET http://localhost:5173/node_modules/uview-plus/components/u-tabbar-item/tabbarItem.js?v=e503129f → 200 (?ms, 4856B)
[2026-06-12T16:59:09.521Z] GET http://localhost:5173/node_modules/uview-plus/components/u-tabs/tabs.js?v=e503129f → 200 (?ms, 5177B)
[2026-06-12T16:59:09.521Z] GET http://localhost:5173/node_modules/uview-plus/components/u-tag/tag.js?v=e503129f → 200 (1ms, 4460B)
[2026-06-12T16:59:09.522Z] GET http://localhost:5173/node_modules/uview-plus/components/u-text/text.js?v=e503129f → 200 (?ms, 5588B)
[2026-06-12T16:59:09.523Z] GET http://localhost:5173/node_modules/uview-plus/components/u-textarea/textarea.js?v=e503129f → 200 (?ms, 4449B)
[2026-06-12T16:59:09.524Z] GET http://localhost:5173/node_modules/uview-plus/components/u-toast/toast.js?v=e503129f → 200 (?ms, 4301B)
[2026-06-12T16:59:09.526Z] GET http://localhost:5173/node_modules/uview-plus/components/u-toolbar/toolbar.js?v=e503129f → 200 (?ms, 3613B)
[2026-06-12T16:59:09.527Z] GET http://localhost:5173/node_modules/uview-plus/components/u-tooltip/tooltip.js?v=e503129f → 200 (?ms, 4442B)
[2026-06-12T16:59:09.528Z] GET http://localhost:5173/node_modules/uview-plus/components/u-transition/transition.js?v=e503129f → 200 (?ms, 2810B)
[2026-06-12T16:59:09.529Z] GET http://localhost:5173/node_modules/uview-plus/components/u-upload/upload.js?v=e503129f → 200 (?ms, 5823B)
[2026-06-12T16:59:09.530Z] GET http://localhost:5173/node_modules/uview-plus/libs/luch-request/index.js?v=e503129f → 200 (?ms, 729B)
[2026-06-12T16:59:09.531Z] GET http://localhost:5173/node_modules/uview-plus/libs/i18n/index.js?v=e503129f → 200 (?ms, 9313B)
[2026-06-12T16:59:09.537Z] GET http://localhost:5173/node_modules/uview-plus/libs/luch-request/core/Request.js?v=e503129f → 200 (1ms, 36902B)
[2026-06-12T16:59:09.538Z] GET http://localhost:5173/node_modules/uview-plus/libs/i18n/locales/zh-Hans.json?import → 200 (122ms, 3186B)
[2026-06-12T16:59:09.538Z] GET http://localhost:5173/node_modules/uview-plus/libs/i18n/locales/zh-Hant.json?import → 200 (122ms, 3186B)
[2026-06-12T16:59:09.538Z] GET http://localhost:5173/node_modules/uview-plus/libs/i18n/locales/en.json?import → 200 (123ms, 3244B)
[2026-06-12T16:59:09.538Z] GET http://localhost:5173/node_modules/uview-plus/libs/i18n/locales/es.json?import → 200 (123ms, 3512B)
[2026-06-12T16:59:09.538Z] GET http://localhost:5173/node_modules/uview-plus/libs/i18n/locales/fr.json?import → 200 (123ms, 3625B)
[2026-06-12T16:59:09.538Z] GET http://localhost:5173/node_modules/uview-plus/libs/i18n/locales/de.json?import → 200 (123ms, 3611B)
[2026-06-12T16:59:09.647Z] GET http://localhost:5173/node_modules/uview-plus/libs/i18n/locales/ko.json?import → 200 (15ms, 3717B)
[2026-06-12T16:59:09.648Z] GET http://localhost:5173/node_modules/uview-plus/libs/i18n/locales/ja.json?import → 200 (14ms, 3904B)
[2026-06-12T16:59:09.648Z] GET http://localhost:5173/node_modules/uview-plus/libs/i18n/locales/ru.json?import → 200 (14ms, 4571B)
[2026-06-12T16:59:09.648Z] GET http://localhost:5173/node_modules/uview-plus/components/u-status-bar/props.js?v=e503129f → 200 (?ms, 2619B)
[2026-06-12T16:59:09.649Z] GET http://localhost:5173/node_modules/uview-plus/components/u-status-bar/u-status-bar.vue?vue&type=style&index=0&scoped=c0b45a48&lang.scss → 200 (13ms, 5969B)
[2026-06-12T16:59:09.649Z] GET http://localhost:5173/node_modules/uview-plus/components/u-safe-bottom/props.js?v=e503129f → 200 (?ms, 1279B)
[2026-06-12T16:59:09.649Z] GET http://localhost:5173/node_modules/uview-plus/components/u-safe-bottom/u-safe-bottom.vue?vue&type=style&index=0&scoped=3ec581de&lang.scss → 200 (14ms, 5974B)
[2026-06-12T16:59:09.649Z] GET http://localhost:5173/node_modules/uview-plus/components/u-overlay/props.js?v=e503129f → 200 (?ms, 5262B)
[2026-06-12T16:59:09.650Z] GET http://localhost:5173/node_modules/uview-plus/components/u-overlay/u-overlay.vue?vue&type=style&index=0&scoped=35f7c3e5&lang.scss → 200 (13ms, 6055B)
[2026-06-12T16:59:09.650Z] GET http://localhost:5173/node_modules/uview-plus/components/u-transition/props.js?v=e503129f → 200 (?ms, 5130B)
[2026-06-12T16:59:09.650Z] GET http://localhost:5173/node_modules/uview-plus/components/u-transition/transitionMixin.js?v=e503129f → 200 (?ms, 39017B)
[2026-06-12T16:59:09.651Z] GET http://localhost:5173/node_modules/uview-plus/components/u-transition/u-transition.vue?vue&type=style&index=0&scoped=0573594d&lang.scss → 200 (12ms, 8822B)
[2026-06-12T16:59:09.651Z] GET http://localhost:5173/node_modules/uview-plus/libs/luch-request/core/dispatchRequest.js?v=e503129f → 200 (?ms, 872B)
[2026-06-12T16:59:09.651Z] GET http://localhost:5173/node_modules/uview-plus/libs/luch-request/core/InterceptorManager.js?v=e503129f → 200 (?ms, 7253B)
[2026-06-12T16:59:09.652Z] GET http://localhost:5173/node_modules/uview-plus/libs/luch-request/core/mergeConfig.js?v=e503129f → 200 (?ms, 20658B)
[2026-06-12T16:59:09.653Z] GET http://localhost:5173/node_modules/uview-plus/libs/luch-request/core/defaults.js?v=e503129f → 200 (?ms, 3814B)
[2026-06-12T16:59:09.653Z] GET http://localhost:5173/node_modules/uview-plus/libs/luch-request/utils.js?v=e503129f → 200 (?ms, 21538B)
[2026-06-12T16:59:09.654Z] GET http://localhost:5173/node_modules/uview-plus/libs/luch-request/utils/clone.js?v=e503129f → 200 (?ms, 50515B)
[2026-06-12T16:59:09.654Z] GET http://localhost:5173/node_modules/uview-plus/libs/luch-request/adapters/index.js?v=e503129f → 200 (?ms, 19424B)
[2026-06-12T16:59:09.655Z] GET http://localhost:5173/node_modules/uview-plus/libs/luch-request/helpers/buildURL.js?v=e503129f → 200 (?ms, 12643B)
[2026-06-12T16:59:09.655Z] GET http://localhost:5173/node_modules/uview-plus/libs/luch-request/core/buildFullPath.js?v=e503129f → 200 (1ms, 4234B)
[2026-06-12T16:59:09.656Z] GET http://localhost:5173/node_modules/uview-plus/libs/luch-request/core/settle.js?v=e503129f → 200 (?ms, 3092B)
[2026-06-12T16:59:09.657Z] GET http://localhost:5173/node_modules/uview-plus/libs/luch-request/helpers/isAbsoluteURL.js?v=e503129f → 200 (?ms, 3429B)
[2026-06-12T16:59:09.659Z] GET http://localhost:5173/node_modules/uview-plus/libs/luch-request/helpers/combineURLs.js?v=e503129f → 200 (?ms, 2454B)
[2026-06-12T16:59:09.664Z] GET http://localhost:5173/api/v1/cities/hot → 200 (1ms, 904B)
[2026-06-12T16:59:09.664Z] GET http://localhost:5173/api/v1/cars → 200 (21ms, 4041B)
[2026-06-12T16:59:09.664Z] GET https://at.alicdn.com/t/font_2225171_8kdcwk4po24.ttf → 200 (?ms, ?B)
[2026-06-12T16:59:09.685Z] GET https://images.unsplash.com/photo-1552519507-da3b142c6e3d?w=800 → 200 (?ms, 88862B)
[2026-06-12T16:59:09.686Z] GET https://images.unsplash.com/photo-1555215695-3004980ad54e?w=800 → 200 (?ms, 88189B)
[2026-06-12T16:59:09.686Z] GET https://images.unsplash.com/photo-1549317668-b6ada16ea8b8?w=800 → pending (?ms, ?B)
[2026-06-12T16:59:09.686Z] GET https://images.unsplash.com/photo-1621007933163-fec1a6d10b6d?w=800 → pending (?ms, ?B)
[2026-06-12T16:59:09.686Z] GET https://images.unsplash.com/photo-1617531653332-bd46c24f2000?w=800 → pending (?ms, ?B)
[2026-06-12T16:59:09.686Z] GET https://images.unsplash.com/photo-1617788615603-6ce36e9b65c8?w=800 → pending (?ms, ?B)
[2026-06-12T16:59:35.706Z] GET http://localhost:5173/ → 200 (10ms, 463B)
[2026-06-12T16:59:35.727Z] GET http://localhost:5173/@vite/client → 200 (6ms, 105533B)
[2026-06-12T16:59:35.727Z] GET http://localhost:5173/src/main.js?t=1781283575636 → 200 (2ms, 2375B)
[2026-06-12T16:59:35.732Z] GET http://localhost:5173/src/pages-json-js?t=1781283575636 → 200 (18ms, 23536B)
[2026-06-12T16:59:35.732Z] GET http://localhost:5173/node_modules/@dcloudio/uni-h5/dist/uni-h5.es.js → 200 (133ms, 2641073B)
[2026-06-12T16:59:35.732Z] GET http://localhost:5173/node_modules/@dcloudio/uni-h5-vue/dist/vue.runtime.esm.js → 200 (48ms, 1097000B)
[2026-06-12T16:59:35.732Z] GET http://localhost:5173/node_modules/.vite/deps/uview-plus.js?v=e503129f → 200 (?ms, 212447B)
[2026-06-12T16:59:35.733Z] GET http://localhost:5173/src/App.vue?t=1781280514864 → 200 (20ms, 12167B)
[2026-06-12T16:59:35.733Z] GET http://localhost:5173/src/store/index.js?t=1781280457356 → 200 (44ms, 13402B)
[2026-06-12T16:59:35.733Z] GET http://localhost:5173/src/api/request.js?t=1781283575636 → 200 (44ms, 23361B)
[2026-06-12T16:59:35.733Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (44ms, 6704B)
[2026-06-12T16:59:35.764Z] GET http://localhost:5173/src/manifest-json-js → 200 (16ms, 935B)
[2026-06-12T16:59:35.765Z] GET http://localhost:5173/node_modules/@dcloudio/uni-h5/style/framework/base.css → 200 (21ms, 4352B)
[2026-06-12T16:59:35.765Z] GET http://localhost:5173/node_modules/@dcloudio/uni-h5/style/framework/async.css → 200 (92ms, 901B)
[2026-06-12T16:59:35.765Z] GET http://localhost:5173/node_modules/@dcloudio/uni-h5/style/framework/pageHead.css → 200 (92ms, 5103B)
[2026-06-12T16:59:35.766Z] GET http://localhost:5173/node_modules/@dcloudio/uni-h5/style/framework/tabBar.css → 200 (92ms, 4127B)
[2026-06-12T16:59:35.766Z] GET http://localhost:5173/node_modules/@dcloudio/uni-h5/style/framework/nvue.css → 200 (93ms, 1696B)
[2026-06-12T16:59:35.766Z] GET http://localhost:5173/node_modules/@dcloudio/uni-components/style/input.css → 200 (93ms, 2246B)
[2026-06-12T16:59:35.766Z] GET http://localhost:5173/node_modules/@dcloudio/uni-h5/style/api/modal.css → 200 (93ms, 2885B)
[2026-06-12T16:59:35.766Z] GET http://localhost:5173/node_modules/@dcloudio/uni-h5/style/api/toast.css → 200 (94ms, 2067B)
[2026-06-12T16:59:35.776Z] GET http://localhost:5173/node_modules/@dcloudio/uni-h5/style/api/action-sheet.css → 200 (84ms, 2612B)
[2026-06-12T16:59:35.776Z] GET http://localhost:5173/node_modules/@dcloudio/uni-components/style/resize-sensor.css → 200 (84ms, 1133B)
[2026-06-12T16:59:35.776Z] GET http://localhost:5173/node_modules/@dcloudio/uni-components/style/swiper.css → 200 (85ms, 3179B)
[2026-06-12T16:59:35.776Z] GET http://localhost:5173/node_modules/@dcloudio/uni-components/style/swiper-item.css → 200 (85ms, 780B)
[2026-06-12T16:59:35.776Z] GET http://localhost:5173/node_modules/@dcloudio/uni-components/style/movable-area.css → 200 (85ms, 719B)
[2026-06-12T16:59:35.777Z] GET http://localhost:5173/node_modules/@dcloudio/uni-components/style/movable-view.css → 200 (85ms, 770B)
[2026-06-12T16:59:35.777Z] GET http://localhost:5173/node_modules/@dcloudio/uni-h5/style/api/location-view.css → 200 (84ms, 3130B)
[2026-06-12T16:59:35.777Z] GET http://localhost:5173/node_modules/@dcloudio/uni-h5/style/api/location-picker.css → 200 (85ms, 4806B)
[2026-06-12T16:59:35.777Z] GET http://localhost:5173/node_modules/@dcloudio/uni-h5/style/map.css → 200 (85ms, 1145B)
[2026-06-12T16:59:35.777Z] GET http://localhost:5173/node_modules/@dcloudio/uni-components/style/scroll-view.css → 200 (85ms, 1135B)
[2026-06-12T16:59:35.777Z] GET http://localhost:5173/src/App.vue?vue&type=style&index=0&lang.scss → 200 (87ms, 24588B)
[2026-06-12T16:59:35.777Z] GET http://localhost:5173/@id/__x00__plugin-vue:export-helper → 200 (86ms, 1126B)
[2026-06-12T16:59:35.778Z] GET http://localhost:5173/src/api/car.js?t=1781280701942 → 200 (85ms, 4252B)
[2026-06-12T16:59:35.778Z] GET http://localhost:5173/src/api/purchase.js → 200 (85ms, 3534B)
[2026-06-12T16:59:35.778Z] GET http://localhost:5173/src/api/user.js?t=1781281321849 → 200 (86ms, 6358B)
[2026-06-12T16:59:35.778Z] GET http://localhost:5173/src/api/ai.js?t=1781280802871 → 200 (86ms, 57531B)
[2026-06-12T16:59:35.778Z] GET http://localhost:5173/src/api/permissions.js → 200 (86ms, 2972B)
[2026-06-12T16:59:35.778Z] GET http://localhost:5173/src/utils/auth.js?t=1781283575636 → 200 (84ms, 35393B)
[2026-06-12T16:59:35.778Z] GET http://localhost:5173/node_modules/vuex/dist/vuex.esm-bundler.js → 200 (87ms, 132957B)
[2026-06-12T16:59:35.781Z] GET http://localhost:5173/node_modules/@vue/shared/dist/shared.esm-bundler.js → 200 (84ms, 64466B)
[2026-06-12T16:59:35.781Z] GET http://localhost:5173/node_modules/@dcloudio/uni-shared/dist/uni-shared.es.js → 200 (84ms, 237276B)
[2026-06-12T16:59:35.866Z] GET http://localhost:5173/node_modules/vue-router/dist/vue-router.esm-bundler.js → 200 (5ms, 526B)
[2026-06-12T16:59:35.866Z] GET http://localhost:5173/node_modules/@dcloudio/uni-i18n/dist/uni-i18n.es.js → 200 (9ms, 43016B)
[2026-06-12T16:59:35.866Z] GET http://localhost:5173/node_modules/@vue/devtools-api/lib/esm/index.js?v=e503129f → 200 (?ms, 6946B)
[2026-06-12T16:59:35.866Z] GET http://localhost:5173/node_modules/@vue/devtools-api/lib/esm/env.js?v=e503129f → 200 (?ms, 2564B)
[2026-06-12T16:59:35.867Z] GET http://localhost:5173/node_modules/@vue/devtools-api/lib/esm/const.js?v=e503129f → 200 (?ms, 677B)
[2026-06-12T16:59:35.867Z] GET http://localhost:5173/node_modules/@vue/devtools-api/lib/esm/proxy.js?v=e503129f → 200 (?ms, 25304B)
[2026-06-12T16:59:35.868Z] GET http://localhost:5173/node_modules/@vue/devtools-api/lib/esm/api/index.js?v=e503129f → 200 (?ms, 2666B)
[2026-06-12T16:59:35.868Z] GET http://localhost:5173/node_modules/@vue/devtools-api/lib/esm/plugin.js?v=e503129f → 200 (?ms, 246B)
[2026-06-12T16:59:35.869Z] GET http://localhost:5173/node_modules/@vue/devtools-api/lib/esm/time.js?v=e503129f → 200 (?ms, 3899B)
[2026-06-12T16:59:35.869Z] GET http://localhost:5173/node_modules/@vue/devtools-api/lib/esm/api/api.js?v=e503129f → 200 (?ms, 242B)
[2026-06-12T16:59:35.869Z] GET http://localhost:5173/node_modules/@vue/devtools-api/lib/esm/api/app.js?v=e503129f → 200 (?ms, 242B)
[2026-06-12T16:59:35.869Z] GET http://localhost:5173/node_modules/@vue/devtools-api/lib/esm/api/component.js?v=e503129f → 200 (?ms, 250B)
[2026-06-12T16:59:35.870Z] GET http://localhost:5173/node_modules/@vue/devtools-api/lib/esm/api/context.js?v=e503129f → 200 (?ms, 246B)
[2026-06-12T16:59:35.870Z] GET http://localhost:5173/node_modules/@vue/devtools-api/lib/esm/api/hooks.js?v=e503129f → 200 (?ms, 246B)
[2026-06-12T16:59:35.870Z] GET http://localhost:5173/node_modules/@vue/devtools-api/lib/esm/api/util.js?v=e503129f → 200 (?ms, 242B)
[2026-06-12T16:59:35.871Z] GET http://localhost:5173/node_modules/vue-router/dist/vue-router.mjs?v=e503129f → 200 (?ms, 381376B)
[2026-06-12T16:59:35.899Z] GET http://localhost:5173/static/tab/home-active.png → 200 (?ms, 70B)
[2026-06-12T16:59:35.900Z] GET http://localhost:5173/static/tab/trade.png → 200 (?ms, 70B)
[2026-06-12T16:59:35.900Z] GET http://localhost:5173/static/tab/ai.png → 200 (?ms, 70B)
[2026-06-12T16:59:35.900Z] GET http://localhost:5173/static/tab/message.png → 200 (1ms, 70B)
[2026-06-12T16:59:35.901Z] GET http://localhost:5173/static/tab/profile.png → 200 (?ms, 70B)
[2026-06-12T16:59:35.902Z] GET http://localhost:5173/src/pages/home/index.vue?t=1781283575636 → 200 (3ms, 230478B)
[2026-06-12T16:59:36.069Z] GET http://localhost:5173/node_modules/@dcloudio/uni-components/style/text.css → 200 (8ms, 731B)
[2026-06-12T16:59:36.069Z] GET http://localhost:5173/node_modules/@dcloudio/uni-components/style/view.css → 200 (10ms, 629B)
[2026-06-12T16:59:36.069Z] GET http://localhost:5173/node_modules/uview-plus/components/u-icon/u-icon.vue → 200 (31ms, 31616B)
[2026-06-12T16:59:36.069Z] GET http://localhost:5173/node_modules/@dcloudio/uni-app/dist/uni-app.es.js → 200 (34ms, 40826B)
[2026-06-12T16:59:36.069Z] GET http://localhost:5173/node_modules/@dcloudio/uni-components/style/image.css → 200 (31ms, 1139B)
[2026-06-12T16:59:36.070Z] GET http://localhost:5173/node_modules/uview-plus/components/u-slider/u-slider.vue → 200 (43ms, 76303B)
[2026-06-12T16:59:36.070Z] GET http://localhost:5173/node_modules/uview-plus/components/u-popup/u-popup.vue → 200 (45ms, 54145B)
[2026-06-12T16:59:36.070Z] GET http://localhost:5173/node_modules/@dcloudio/uni-components/lib/custom-tab-bar/custom-tab-bar.vue → 200 (42ms, 20398B)
[2026-06-12T16:59:36.070Z] GET http://localhost:5173/src/api/city.js?t=1781283575636 → 200 (31ms, 3084B)
[2026-06-12T16:59:36.070Z] GET http://localhost:5173/src/custom-tab-bar/index.vue?t=1781280001042 → 200 (42ms, 36806B)
[2026-06-12T16:59:36.070Z] GET http://localhost:5173/src/pages/home/index.vue?vue&type=style&index=0&scoped=2c5296db&lang.scss → 200 (43ms, 31923B)
[2026-06-12T16:59:36.104Z] GET http://localhost:5173/node_modules/uview-plus/components/u-icon/icons.js?v=e503129f → 200 (1ms, 47229B)
[2026-06-12T16:59:36.106Z] GET http://localhost:5173/node_modules/uview-plus/components/u-icon/props.js?v=e503129f → 200 (?ms, 18253B)
[2026-06-12T16:59:36.106Z] GET http://localhost:5173/node_modules/uview-plus/libs/config/config.js?v=e503129f → 200 (1ms, 5350B)
[2026-06-12T16:59:36.107Z] GET http://localhost:5173/node_modules/uview-plus/libs/mixin/mpMixin.js?v=e503129f → 200 (?ms, 1665B)
[2026-06-12T16:59:36.109Z] GET http://localhost:5173/node_modules/uview-plus/libs/mixin/mixin.js?v=e503129f → 200 (1ms, 79705B)
[2026-06-12T16:59:36.110Z] GET http://localhost:5173/node_modules/uview-plus/libs/function/index.js?v=e503129f → 200 (?ms, 74974B)
[2026-06-12T16:59:36.111Z] GET http://localhost:5173/node_modules/uview-plus/components/u-icon/util.js?v=e503129f → 200 (?ms, 12885B)
[2026-06-12T16:59:36.111Z] GET http://localhost:5173/node_modules/uview-plus/components/u-icon/u-icon.vue?vue&type=style&index=0&scoped=1c933a9a&lang.scss → 200 (134ms, 7127B)
[2026-06-12T16:59:36.115Z] GET http://localhost:5173/node_modules/uview-plus/libs/vue.js?v=e503129f → 200 (?ms, 492B)
[2026-06-12T16:59:36.116Z] GET http://localhost:5173/node_modules/uview-plus/libs/config/props.js?v=e503129f → 200 (?ms, 54156B)
[2026-06-12T16:59:36.116Z] GET http://localhost:5173/node_modules/uview-plus/libs/function/test.js?v=e503129f → 200 (?ms, 49419B)
[2026-06-12T16:59:36.117Z] GET http://localhost:5173/node_modules/uview-plus/libs/util/route.js?v=e503129f → 200 (?ms, 27760B)
[2026-06-12T16:59:36.118Z] GET http://localhost:5173/node_modules/uview-plus/libs/theme/runtime.js?v=e503129f → 200 (1ms, 93489B)
[2026-06-12T16:59:36.121Z] GET http://localhost:5173/node_modules/uview-plus/libs/function/digit.js?v=e503129f → 200 (?ms, 21479B)
[2026-06-12T16:59:36.122Z] GET http://localhost:5173/src/custom-tab-bar/index.vue?t=1781280001042&vue&type=style&index=0&scoped=3ac3557a&lang.scss → 200 (125ms, 10132B)
[2026-06-12T16:59:36.122Z] GET http://localhost:5173/node_modules/@dcloudio/uni-components/style/slider.css → 200 (125ms, 2159B)
[2026-06-12T16:59:36.122Z] GET http://localhost:5173/node_modules/uview-plus/components/u-slider/props.js?v=e503129f → 200 (?ms, 20723B)
[2026-06-12T16:59:36.122Z] GET http://localhost:5173/node_modules/uview-plus/components/u-slider/u-slider.vue?vue&type=style&index=0&scoped=3ffc2d59&lang.scss → 200 (126ms, 7212B)
[2026-06-12T16:59:36.122Z] GET http://localhost:5173/node_modules/uview-plus/components/u-overlay/u-overlay.vue → 200 (127ms, 14166B)
[2026-06-12T16:59:36.123Z] GET http://localhost:5173/node_modules/uview-plus/components/u-status-bar/u-status-bar.vue → 200 (126ms, 9282B)
[2026-06-12T16:59:36.123Z] GET http://localhost:5173/node_modules/uview-plus/components/u-safe-bottom/u-safe-bottom.vue → 200 (127ms, 8364B)
[2026-06-12T16:59:36.123Z] GET http://localhost:5173/node_modules/uview-plus/components/u-transition/u-transition.vue → 200 (128ms, 16931B)
[2026-06-12T16:59:36.123Z] GET http://localhost:5173/node_modules/uview-plus/components/u-popup/props.js?v=e503129f → 200 (?ms, 19848B)
[2026-06-12T16:59:36.123Z] GET http://localhost:5173/node_modules/uview-plus/components/u-popup/u-popup.vue?vue&type=style&index=0&scoped=74921bef&lang.scss → 200 (127ms, 8001B)
[2026-06-12T16:59:36.156Z] GET http://localhost:5173/node_modules/uview-plus/libs/config/zIndex.js?v=e503129f → 200 (?ms, 2444B)
[2026-06-12T16:59:36.156Z] GET http://localhost:5173/node_modules/uview-plus/libs/config/color.js?v=e503129f → 200 (1ms, 2613B)
[2026-06-12T16:59:36.157Z] GET http://localhost:5173/node_modules/uview-plus/libs/function/http.js?v=e503129f → 200 (?ms, 1053B)
[2026-06-12T16:59:36.157Z] GET http://localhost:5173/node_modules/uview-plus/components/u-action-sheet/actionSheet.js?v=e503129f → 200 (?ms, 4376B)
[2026-06-12T16:59:36.158Z] GET http://localhost:5173/node_modules/uview-plus/components/u-album/album.js?v=e503129f → 200 (?ms, 4245B)
[2026-06-12T16:59:36.158Z] GET http://localhost:5173/node_modules/uview-plus/components/u-alert/alert.js?v=e503129f → 200 (?ms, 3924B)
[2026-06-12T16:59:36.159Z] GET http://localhost:5173/node_modules/uview-plus/components/u-avatar/avatar.js?v=e503129f → 200 (?ms, 4247B)
[2026-06-12T16:59:36.159Z] GET http://localhost:5173/node_modules/uview-plus/components/u-avatar-group/avatarGroup.js?v=e503129f → 200 (2ms, 3415B)
[2026-06-12T16:59:36.162Z] GET http://localhost:5173/node_modules/uview-plus/components/u-back-top/backtop.js?v=e503129f → 200 (?ms, 4056B)
[2026-06-12T16:59:36.162Z] GET http://localhost:5173/node_modules/uview-plus/components/u-badge/badge.js?v=e503129f → 200 (?ms, 4047B)
[2026-06-12T16:59:36.163Z] GET http://localhost:5173/node_modules/uview-plus/components/u-button/button.js?v=e503129f → 200 (?ms, 6664B)
[2026-06-12T16:59:36.163Z] GET http://localhost:5173/node_modules/uview-plus/components/u-calendar/calendar.js?v=e503129f → 200 (?ms, 10222B)
[2026-06-12T16:59:36.164Z] GET http://localhost:5173/node_modules/uview-plus/components/u-calendar-strip/calendarStrip.js?v=e503129f → 200 (?ms, 6069B)
[2026-06-12T16:59:36.164Z] GET http://localhost:5173/node_modules/uview-plus/components/u-car-keyboard/carKeyboard.js?v=e503129f → 200 (?ms, 2236B)
[2026-06-12T16:59:36.164Z] GET http://localhost:5173/node_modules/uview-plus/components/u-card/card.js?v=e503129f → 200 (?ms, 5542B)
[2026-06-12T16:59:36.165Z] GET http://localhost:5173/node_modules/uview-plus/components/u-cell/cell.js?v=e503129f → 200 (?ms, 4157B)
[2026-06-12T16:59:36.166Z] GET http://localhost:5173/node_modules/uview-plus/components/u-cell-group/cellGroup.js?v=e503129f → 200 (?ms, 2568B)
[2026-06-12T16:59:36.166Z] GET http://localhost:5173/node_modules/uview-plus/components/u-checkbox/checkbox.js?v=e503129f → 200 (?ms, 4062B)
[2026-06-12T16:59:36.166Z] GET http://localhost:5173/node_modules/uview-plus/components/u-checkbox-group/checkboxGroup.js?v=e503129f → 200 (?ms, 4603B)
[2026-06-12T16:59:36.166Z] GET http://localhost:5173/node_modules/uview-plus/components/u-circle-progress/circleProgress.js?v=e503129f → 200 (?ms, 2265B)
[2026-06-12T16:59:36.167Z] GET http://localhost:5173/node_modules/uview-plus/components/u-code/code.js?v=e503129f → 200 (?ms, 3640B)
[2026-06-12T16:59:36.167Z] GET http://localhost:5173/node_modules/uview-plus/components/u-code-input/codeInput.js?v=e503129f → 200 (?ms, 4307B)
[2026-06-12T16:59:36.167Z] GET http://localhost:5173/node_modules/uview-plus/components/u-col/col.js?v=e503129f → 200 (1ms, 2812B)
[2026-06-12T16:59:36.168Z] GET http://localhost:5173/node_modules/uview-plus/components/u-collapse/collapse.js?v=e503129f → 200 (?ms, 2512B)
[2026-06-12T16:59:36.168Z] GET http://localhost:5173/node_modules/uview-plus/components/u-collapse-item/collapseItem.js?v=e503129f → 200 (?ms, 4672B)
[2026-06-12T16:59:36.168Z] GET http://localhost:5173/node_modules/uview-plus/components/u-column-notice/columnNotice.js?v=e503129f → 200 (1ms, 3815B)
[2026-06-12T16:59:36.169Z] GET http://localhost:5173/node_modules/uview-plus/components/u-count-down/countDown.js?v=e503129f → 200 (?ms, 2800B)
[2026-06-12T16:59:36.169Z] GET http://localhost:5173/node_modules/uview-plus/components/u-count-to/countTo.js?v=e503129f → 200 (?ms, 3728B)
[2026-06-12T16:59:36.170Z] GET http://localhost:5173/node_modules/uview-plus/components/u-datetime-picker/datetimePicker.js?v=e503129f → 200 (?ms, 8299B)
[2026-06-12T16:59:36.170Z] GET http://localhost:5173/node_modules/uview-plus/components/u-divider/divider.js?v=e503129f → 200 (?ms, 3347B)
